Name,Surname,Date birth,Unit,Class,Sex,Race,Citizenship,Married,Children,Salary per day,Territory,Occupation,Pets,Food
Azamat,Mambetov,1987-07-12,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Caravan,0,7.00
Aigul,Sarsenova,1991-08-25,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Army,0,7.00
Aibek,Kenjebekov,1988-09-19,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Gulnara,Zhanbayeva,1989-10-11,Red Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Kairat,Toktubayeva,1990-11-27,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Ruzia,Akhmetova,1993-12-08,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Border,0,7.00
Eldar,Kudaibergenov,1986-01-29,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Bibigul,Mamatkulova,1991-02-15,Red Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Marat,Kasyrov,1988-03-20,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Aizhan,Muratbayeva,1993-04-18,Red Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Azamat,Zholdoshov,1987-05-29,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Leila,Suyunova,1990-06-12,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Temirlan,Kadyrov,1989-07-23,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Army,0,7.00
Saadat,Tashieva,1994-08-20,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Caravan,0,7.00
Nurzhan,Tursunov,1988-09-16,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Aisulu,Azhieva,1991-10-29,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Bektur,Khamidov,1987-11-15,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Caravan,0,7.00
Raushan,Kurmanova,1992-12-22,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Samat,Khusainov,1986-01-17,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Army,0,7.00
Zarina,Tulegenova,1991-02-25,Red Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Kanat,Aitmatov,1989-03-30,Red Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Zhibek,Orozalieva,1994-04-10,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Aibek,Sariev,1988-05-27,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Gulnur,Bekimbayeva,1990-06-14,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Caravan,0,7.00
Arslan,Karymov,1985-07-23,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Caravan,0,7.00
Aziza,Mambetova,1993-08-10,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Caravan,0,7.00
Beksultan,Kairbekov,1987-09-28,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Maral,Aitkulova,1991-10-15,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Army,0,7.00
Iskander,Satyrov,1986-11-21,Red Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Border,0,7.00
Dilbar,Toktoshova,1994-12-08,Red Dragon,Flying,Female,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Border,0,7.00
Aisultan,Tulegenov,1982-02-14,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Gulnara,Nurgalieva,1990-03-15,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Caravan,0,7.00
Alikhan,Baitasov,1988-04-12,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Aizada,Aitkeldieva,1985-05-19,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Timur,Zhanibekov,1987-06-22,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Border,0,7.00
Damira,Kadyrova,1991-07-30,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Border,0,7.00
Erlan,Askarov,1986-08-21,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Dina,Toleubayeva,1994-09-10,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Army,0,7.00
Marat,Mambetov,1989-10-25,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Army,0,7.00
Saule,Kenzhegulova,1992-11-16,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Nurlan,Karibekov,1984-12-20,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Zarina,Abayeva,1993-01-18,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Kanat,Amanov,1987-02-05,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulzhan,Nurmukhambetova,1991-03-24,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Serik,Ospanov,1988-04-15,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Border,0,7.00
Aisulu,Kyzylova,1995-05-29,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Army,0,7.00
Eldar,Akhmetov,1986-06-12,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Bibigul,Sadykova,1992-07-19,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Army,0,7.00
Rustam,Asanov,1989-08-24,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Aida,Shapovalova,1993-09-11,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Border,0,7.00
Kairat,Ibragimov,1985-10-08,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Leila,Toktashova,1990-11-21,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Caravan,0,7.00
Timur,Nurkenov,1987-12-19,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulbanu,Kairbekova,1994-01-23,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Caravan,0,7.00
Marat,Zhantimirov,1988-02-17,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Aizhan,Karabaeva,1992-03-29,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Azamat,Sarsenov,1986-04-14,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Border,0,7.00
Zhanna,Tolegenova,1991-05-22,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Caravan,0,7.00
Erkin,Akhmetov,1989-06-18,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Altynai,Dzhunusova,1993-07-11,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Army,0,7.00
Dastan,Kaldybaev,1985-08-25,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Gulmira,Turlybekova,1990-09-14,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Nursultan,Mambetov,1988-10-06,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aizhan,Sadykova,1994-11-27,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Border,0,7.00
Kanat,Zhanibekov,1987-12-13,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Anar,Kenzhegulova,1991-01-21,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Marat,Khamidov,1986-02-09,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aigul,Toktomambetova,1992-03-30,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Serik,Asanov,1989-04-12,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Army,0,7.00
Dina,Abayeva,1995-05-21,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Eldar,Nurmukhambetov,1988-06-19,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aida,Sarsenova,1993-07-25,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Kairat,Akhmetov,1985-08-14,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Gulnara,Tolegenova,1991-09-20,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Caravan,0,7.00
Timur,Zhanibekov,1987-10-08,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Aisulu,Shapovalova,1994-11-16,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Damir,Karibekov,1986-12-01,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Army,0,7.00
Altyn,Kyzylova,1992-01-15,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Marat,Toleubayeva,1989-02-23,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulbanu,Sadykova,1993-03-27,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Army,0,7.00
Erlan,Ibragimov,1988-04-30,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Aida,Tolegenova,1990-05-15,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Kanat,Mambetov,1987-06-12,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Army,0,7.00
Gulzhan,Shapovalova,1994-07-21,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Eldar,Karibekov,1986-08-18,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Aisulu,Kenzhegulova,1991-09-25,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Dastan,Asanov,1989-10-30,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Army,0,7.00
Zhanna,Sadykova,1993-11-05,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Caravan,0,7.00
Nursultan,Toleubayeva,1985-12-15,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Army,0,7.00
Aizhan,Toktashova,1990-01-18,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Kanat,Dzhunusov,1987-02-28,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Marat,Akhmetov,1994-03-14,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Altynai,Kyzylova,1988-04-30,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aigul,Mambetov,1993-05-25,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Border,0,7.00
Serik,Karibekov,1986-06-16,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulnara,Sarsenova,1991-07-13,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Border,0,7.00
Eldar,Tolegenova,1989-08-20,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aisulu,Toktomambetova,1994-09-28,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Dastan,Zhanibekov,1985-10-10,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Damira,Shapovalova,1990-11-05,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Nursultan,Ibragimov,1987-12-18,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulbanu,Dzhunusov,1994-01-16,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Kanat,Toleubayeva,1988-02-24,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Caravan,0,7.00
Aizhan,Kenzhegulova,1993-03-29,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Caravan,0,7.00
Marat,Sadykova,1986-04-21,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Caravan,0,7.00
Aigul,Asanov,1991-05-18,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Eldar,Shapovalova,1989-06-16,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Gulnara,Akhmetov,1994-07-15,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Border,0,7.00
Kanat,Toktashova,1985-08-12,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,1,7.00,Dragonshrines,Border,0,7.00
Nursultan,Karibekov,1990-09-30,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aisulu,Tolegenova,1987-10-22,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Dastan,Sadykova,1994-11-12,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Damira,Mambetov,1986-12-09,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Army,0,7.00
Gulbanu,Ibragimov,1991-01-27,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Eldar,Toleubayeva,1989-02-28,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Caravan,0,7.00
Marat,Toktashova,1994-03-14,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Army,0,7.00
Aigul,Asanov,1987-04-21,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Army,0,7.00
Nursultan,Kenzhegulova,1993-05-22,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Kanat,Shapovalova,1990-06-14,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Gulnara,Dzhunusov,1988-07-18,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,2,7.00,Dragonshrines,Army,0,7.00
Damira,Karibekov,1994-08-10,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,3,7.00,Dragonshrines,Border,0,7.00
Aisulu,Mambetov,1985-09-25,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Marat,Tolegenova,1991-10-15,Blue Dragon,Flying,Male,Dragon,Dragonshrines,Yes,5,7.00,Dragonshrines,Caravan,0,7.00
Eldar,Akhmetov,1987-11-10,Blue Dragon,Flying,Female,Dragon,Dragonshrines,Yes,4,7.00,Dragonshrines,Caravan,0,7.00
Dastan,Toktashova,1994-12-05,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Caravan,0,7.00
Aigul,Sadykova,1989-01-20,Blue Dragon,Flying,Female,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Nursultan,Asanov,1990-02-28,Blue Dragon,Flying,Male,Dragon,Dragonshrines,No,0,7.00,Dragonshrines,Border,0,7.00
Azim,Karimov,1981-02-10,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Dilshoda,Mirzayeva,1990-03-12,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Rustam,Tashkentov,1985-04-22,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Shahlo,Akhmedova,1992-05-14,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Army,0,8.00
Jamshid,Kamilov,1988-06-09,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Gulsara,Rakhimova,1991-07-30,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Sanjar,Ruzimatov,1986-08-18,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Makhmud,Khasanova,1993-09-21,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,3,8.00,Dragonshrines,Army,0,8.00
Bekzod,Zafarov,1984-10-12,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Nilufar,Gafurova,1995-11-16,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Army,0,8.00
Eldor,Abdullayev,1987-12-05,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Caravan,0,8.00
Madina,Yusupova,1992-01-18,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,3,8.00,Dragonshrines,Army,0,8.00
Farhod,Akramov,1989-02-23,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Durdona,Khodjaeva,1991-03-30,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Javlon,Isakov,1986-04-15,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,4,8.00,Dragonshrines,Caravan,0,8.00
Gulnoza,Kadirova,1990-05-29,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Nodir,Valiyev,1988-06-10,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Lola,Sattorova,1994-07-25,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Asad,Mirzaev,1983-08-12,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Sevara,Ismailova,1992-09-18,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Farrukh,Yusupov,1987-10-05,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Army,0,8.00
Malika,Giyosova,1993-11-22,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Anvar,Nasirov,1985-12-15,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Shokhida,Ergasheva,1991-01-20,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,3,8.00,Dragonshrines,Caravan,0,8.00
Odil,Mukhitdinov,1986-02-28,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Gulbahor,Turgunova,1992-03-12,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Javokhir,Umarov,1989-04-18,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Parvina,Tashpulatova,1993-05-27,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Caravan,0,8.00
Sherzod,Rakhmonov,1987-06-22,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,4,8.00,Dragonshrines,Caravan,0,8.00
Shahida,Zikirova,1991-07-16,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,1,8.00,Dragonshrines,Caravan,0,8.00
Alisher,Rasulov,1985-08-19,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Caravan,0,8.00
Gulsim,Kamolova,1990-09-20,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,1,8.00,Dragonshrines,Army,0,8.00
Aziza,Tursunova,1989-10-14,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Rustam,Abdurakhmanov,1986-11-30,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,1,8.00,Dragonshrines,Caravan,0,8.00
Nilufar,Nizamova,1993-12-18,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Mirjalol,Kamilov,1988-01-23,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Zaynab,Khodjaeva,1994-02-15,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Jamshid,Saidov,1985-03-10,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Amina,Shamsutdinova,1990-04-21,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Farrukh,Ruzimatov,1987-05-18,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,1,8.00,Dragonshrines,Border,0,8.00
Saida,Umarova,1992-06-27,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,3,8.00,Dragonshrines,Caravan,0,8.00
Aydar,Iskandarov,1989-07-23,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Nargiza,Gafurova,1994-08-10,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Army,0,8.00
Sherzod,Valiyev,1986-09-30,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,1,8.00,Dragonshrines,Caravan,0,8.00
Nodira,Zikirova,1991-10-28,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Asadbek,Mukhitdinov,1983-11-12,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Border,0,8.00
Umida,Rakhimova,1990-12-20,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Dilshod,Akhmedov,1988-01-08,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Border,0,8.00
Gulnara,Yusupova,1993-02-25,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Border,0,8.00
Farhod,Karimov,1985-03-18,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Caravan,0,8.00
Shakhnoza,Turgunova,1990-04-16,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Jamshid,Khasanov,1989-05-20,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Dildora,Tashpulatova,1992-06-29,Black Dragon,Melee,Female,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Army,0,8.00
Murad,Mirzaev,1986-07-15,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,4,8.00,Dragonshrines,Caravan,0,8.00
Durdona,Abdurakhmanova,1991-08-11,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Azim,Ergashev,1984-09-20,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Border,0,8.00
Nodira,Mukhitdinova,1992-10-12,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Caravan,0,8.00
Farrukh,Kamilov,1987-11-05,Black Dragon,Melee,Male,Dragon,Dragonshrines,No,0,8.00,Dragonshrines,Border,0,8.00
Malika,Rakhimova,1993-12-25,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,5,8.00,Dragonshrines,Caravan,0,8.00
Aziza,Sattorova,1989-01-30,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Caravan,0,8.00
Shavkat,Ruzimatov,1986-02-18,Black Dragon,Melee,Male,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Caravan,0,8.00
Sanobar,Zikirova,1991-03-22,Black Dragon,Melee,Female,Dragon,Dragonshrines,Yes,2,8.00,Dragonshrines,Army,0,8.00
